R,G,B,H,S,L,Brightness,Target
76.0,,177.0,,,,,
135.0,134.0,106.0,57.93,0.12,0.47,131.11,Medium
148.0,6.0,21.0,353.66,0.92,0.3,50.17,Bad
,192.0,1.0,,,,,
32.0,126.0,17.0,111.74,0.76,0.28,85.47,Medium
221.0,173.0,148.0,20.55,0.52,0.72,184.5,Bad
124.0,59.0,69.0,350.77,0.36,0.36,79.58,Bad
,63.0,155.0,,,,,
182.0,51.0,225.0,285.17,0.74,0.54,110.0,Good
188.0,112.0,24.0,32.2,0.77,0.42,124.69,Medium
210.0,117.0,235.0,287.29,0.75,0.69,158.26,Good
26.0,173.0,165.0,176.73,0.74,0.39,128.13,Medium
206.0,175.0,82.0,45.0,0.56,0.56,173.67,Medium
142.0,112.0,226.0,255.79,0.66,0.66,133.97,Good
48.0,146.0,111.0,158.57,0.51,0.38,112.71,Medium
57.0,191.0,93.0,136.12,0.54,0.49,139.76,Medium
168.0,255.0,100.0,93.68,1.0,0.7,211.32,Medium
,140.0,161.0,,,,,
101.0,16.0,231.0,263.72,0.87,0.48,65.92,Good
59.0,26.0,126.0,259.8,0.66,0.3,47.27,Medium
147.0,14.0,195.0,284.09,0.87,0.41,74.4,Good
48.0,59.0,238.0,236.53,0.85,0.56,76.12,Good
217.0,160.0,28.0,41.9,0.77,0.48,162.0,Medium
96.0,157.0,97.0,120.98,0.24,0.5,131.92,Medium
70.0,230.0,243.0,184.51,0.88,0.61,183.64,Good
202.0,57.0,215.0,295.06,0.66,0.53,118.37,Good
47.0,96.0,249.0,225.45,0.94,0.58,98.79,Good
197.0,248.0,253.0,185.36,0.93,0.88,233.32,Good
213.0,234.0,185.0,85.71,0.54,0.82,222.14,Good
105.0,86.0,125.0,269.23,0.18,0.41,96.13,Good
238.0,121.0,169.0,335.38,0.77,0.7,161.45,Bad
33.0,85.0,196.0,220.86,0.71,0.45,82.11,Good
235.0,241.0,70.0,62.11,0.86,0.61,219.71,Medium
147.0,70.0,230.0,268.88,0.76,0.59,111.26,Good
85.0,195.0,4.0,94.55,0.96,0.39,140.34,Medium
99.0,79.0,93.0,318.0,0.11,0.35,86.58,Medium
173.0,123.0,20.0,40.39,0.79,0.38,126.21,Medium
112.0,63.0,161.0,270.0,0.44,0.44,88.82,Good
56.0,58.0,108.0,237.69,0.32,0.32,63.1,Medium
175.0,48.0,243.0,279.08,0.89,0.57,108.2,Good
85.0,120.0,129.0,192.27,0.21,0.42,110.56,Good
40.0,154.0,159.0,182.52,0.6,0.39,120.48,Medium
175.0,145.0,249.0,257.31,0.9,0.77,165.83,Good
248.0,249.0,205.0,61.36,0.79,0.89,243.69,Good
166.0,202.0,252.0,214.88,0.93,0.82,196.94,Good
196.0,19.0,215.0,294.18,0.84,0.46,94.27,Good
185.0,254.0,110.0,88.75,0.99,0.71,216.95,Medium
84.0,96.0,28.0,70.59,0.55,0.24,84.66,Medium
83.0,17.0,134.0,273.85,0.77,0.3,50.07,Medium
64.0,60.0,216.0,241.54,0.67,0.54,78.98,Good
141.0,8.0,48.0,341.95,0.89,0.29,52.33,Bad
69.0,243.0,12.0,105.19,0.91,0.5,164.64,Medium
240.0,141.0,2.0,35.04,0.98,0.47,154.75,Medium
,36.0,145.0,,,,,
235.0,30.0,36.0,358.24,0.84,0.52,91.98,Bad
58.0,47.0,77.0,262.0,0.24,0.24,53.71,Medium
188.0,207.0,42.0,66.91,0.66,0.49,182.51,Medium
102.0,210.0,219.0,184.62,0.62,0.63,178.73,Good
196.0,5.0,8.0,359.06,0.95,0.39,62.45,Bad
29.0,177.0,163.0,174.32,0.72,0.4,131.15,Medium
195.0,186.0,65.0,55.85,0.52,0.51,174.9,Medium
238.0,187.0,43.0,44.31,0.85,0.55,185.83,Medium
,68.0,31.0,,,,,
208.0,144.0,206.0,301.88,0.41,0.69,170.2,Medium
235.0,245.0,169.0,67.89,0.79,0.81,233.35,Good
124.0,218.0,208.0,173.62,0.56,0.67,188.75,Medium
8.0,132.0,34.0,132.58,0.89,0.27,83.75,Medium
103.0,143.0,36.0,82.43,0.6,0.35,118.84,Medium
7.0,185.0,23.0,125.39,0.93,0.38,113.31,Medium
177.0,25.0,47.0,351.32,0.75,0.4,72.96,Bad
61.0,51.0,108.0,250.53,0.36,0.31,60.49,Medium
35.0,76.0,228.0,227.25,0.78,0.52,81.07,Good
137.0,11.0,32.0,350.0,0.85,0.29,51.07,Bad
96.0,90.0,245.0,242.32,0.89,0.66,109.46,Good
106.0,218.0,79.0,108.35,0.65,0.58,168.67,Medium
113.0,116.0,195.0,237.8,0.41,0.6,124.11,Good
65.0,84.0,254.0,233.97,0.99,0.63,97.7,Good
75.0,199.0,137.0,150.0,0.53,0.54,154.86,Medium
,100.0,55.0,,,,,
,11.0,87.0,,,,,
223.0,223.0,,,,,,
112.0,55.0,129.0,286.22,0.4,0.36,80.48,Medium
242.0,216.0,119.0,47.32,0.83,0.71,212.72,Medium
71.0,101.0,232.0,228.82,0.78,0.59,106.96,Good
212.0,135.0,195.0,313.25,0.47,0.68,164.86,Medium
149.0,45.0,34.0,5.74,0.63,0.36,74.84,Bad
109.0,240.0,4.0,93.31,0.97,0.48,173.93,Medium
,19.0,141.0,,,,,
122.0,162.0,153.0,166.5,0.18,0.56,149.01,Medium
84.0,190.0,162.0,164.15,0.45,0.54,155.11,Medium
,201.0,,,,,,
,134.0,147.0,,,,,
67.0,40.0,169.0,252.56,0.62,0.41,62.78,Good
31.0,165.0,240.0,201.53,0.87,0.53,133.48,Good
90.0,73.0,30.0,43.0,0.5,0.24,73.18,Medium
247.0,,30.0,,,,,
56.0,101.0,190.0,219.85,0.54,0.48,97.69,Good
143.0,190.0,83.0,86.36,0.45,0.54,163.75,Medium
97.0,103.0,187.0,236.0,0.4,0.56,110.78,Good
215.0,219.0,224.0,213.33,0.13,0.86,218.37,Good
227.0,164.0,222.0,304.76,0.53,0.77,189.45,Good
181.0,135.0,242.0,265.79,0.8,0.74,160.95,Good
28.0,206.0,26.0,119.33,0.78,0.45,132.26,Medium
159.0,32.0,189.0,288.54,0.71,0.43,87.87,Good
216.0,54.0,79.0,350.74,0.67,0.53,105.29,Bad
174.0,27.0,220.0,285.7,0.78,0.48,92.95,Good
228.0,240.0,187.0,73.58,0.64,0.84,230.37,Good
30.0,132.0,193.0,202.45,0.73,0.44,108.46,Good
37.0,201.0,134.0,155.49,0.69,0.47,144.33,Medium
12.0,81.0,253.0,222.82,0.98,0.52,79.98,Good
38.0,217.0,147.0,156.54,0.7,0.5,155.5,Medium
132.0,6.0,,,,,,
148.0,104.0,6.0,41.41,0.92,0.3,105.98,Medium
219.0,205.0,108.0,52.43,0.61,0.64,198.13,Medium
,,174.0,,,,,
98.0,169.0,214.0,203.28,0.59,0.61,152.9,Good
247.0,159.0,136.0,12.43,0.87,0.75,182.69,Bad
213.0,235.0,203.0,101.25,0.44,0.86,224.77,Good
138.0,192.0,155.0,138.89,0.3,0.65,171.64,Medium
22.0,153.0,82.0,147.48,0.75,0.34,105.74,Medium
208.0,17.0,190.0,305.65,0.85,0.44,93.83,Medium
173.0,18.0,249.0,280.26,0.95,0.52,90.68,Good
100.0,237.0,32.0,100.1,0.85,0.53,172.67,Medium
101.0,,,,,,,
161.0,200.0,40.0,74.62,0.67,0.47,170.1,Medium
121.0,236.0,45.0,96.13,0.83,0.55,179.84,Medium
33.0,,49.0,,,,,
40.0,224.0,187.0,167.93,0.75,0.52,164.77,Medium
12.0,75.0,131.0,208.24,0.83,0.28,62.55,Medium
232.0,19.0,149.0,323.38,0.85,0.49,97.51,Medium
170.0,127.0,202.0,274.4,0.41,0.65,148.41,Good
18.0,253.0,13.0,118.75,0.98,0.52,155.38,Medium
216.0,101.0,197.0,309.91,0.6,0.62,146.33,Medium
113.0,203.0,122.0,126.0,0.46,0.62,166.86,Medium
72.0,,253.0,,,,,
6.0,209.0,7.0,120.3,0.94,0.42,125.27,Medium
118.0,99.0,200.0,251.29,0.48,0.59,116.19,Good
196.0,55.0,242.0,285.24,0.88,0.58,118.48,Good
108.0,174.0,3.0,83.16,0.97,0.35,134.77,Medium
115.0,,74.0,,,,,
133.0,123.0,242.0,245.04,0.82,0.72,139.56,Good
27.0,7.0,223.0,245.56,0.94,0.45,37.6,Good
155.0,164.0,140.0,82.5,0.12,0.6,158.57,Medium
249.0,192.0,9.0,45.75,0.95,0.51,188.18,Medium
208.0,147.0,41.0,38.08,0.67,0.49,153.16,Medium
156.0,172.0,88.0,71.43,0.34,0.51,157.64,Medium
94.0,213.0,76.0,112.12,0.62,0.57,161.8,Medium
187.0,254.0,239.0,166.57,0.97,0.86,232.26,Good
58.0,159.0,195.0,195.77,0.54,0.5,132.91,Good
19.0,69.0,102.0,203.86,0.69,0.24,57.81,Medium
50.0,162.0,51.0,120.54,0.53,0.42,115.86,Medium
254.0,241.0,156.0,52.04,0.98,0.8,235.2,Good
53.0,235.0,158.0,154.62,0.82,0.56,171.8,Medium
45.0,112.0,198.0,213.73,0.63,0.48,101.77,Good
40.0,52.0,165.0,234.24,0.61,0.4,61.29,Medium
22.0,,163.0,,,,,
,89.0,88.0,,,,,
60.0,122.0,163.0,203.88,0.46,0.44,108.14,Good
118.0,190.0,108.0,112.68,0.39,0.58,159.12,Medium
206.0,154.0,254.0,271.2,0.98,0.8,180.95,Good
150.0,127.0,229.0,253.53,0.66,0.7,145.5,Good
184.0,87.0,29.0,22.45,0.73,0.42,109.39,Bad
214.0,160.0,83.0,35.27,0.62,0.58,167.37,Medium
194.0,213.0,21.0,65.94,0.82,0.46,185.43,Medium
194.0,171.0,205.0,280.59,0.25,0.74,181.75,Good
33.0,205.0,187.0,173.72,0.72,0.47,151.52,Medium
29.0,52.0,142.0,227.79,0.66,0.34,55.38,Medium
254.0,26.0,128.0,333.16,0.99,0.55,105.8,Bad
69.0,217.0,168.0,160.14,0.66,0.56,167.16,Medium
86.0,146.0,242.0,216.92,0.86,0.64,139.0,Good
137.0,168.0,176.0,192.31,0.2,0.61,159.64,Good
187.0,144.0,107.0,27.75,0.37,0.58,152.64,Bad
12.0,85.0,176.0,213.29,0.87,0.37,73.55,Medium
61.0,238.0,80.0,126.44,0.84,0.59,167.06,Medium
44.0,156.0,145.0,174.11,0.56,0.39,121.26,Medium
,100.0,75.0,,,,,
84.0,148.0,141.0,173.44,0.28,0.45,128.07,Medium
205.0,124.0,102.0,12.82,0.51,0.6,145.71,Bad
121.0,72.0,14.0,32.52,0.79,0.26,80.04,Medium
219.0,123.0,161.0,336.25,0.57,0.67,156.04,Bad
,149.0,49.0,,,,,
218.0,97.0,71.0,10.61,0.67,0.57,130.22,Bad
177.0,156.0,251.0,253.26,0.92,0.8,173.11,Good
199.0,36.0,17.0,6.26,0.84,0.42,82.57,Bad
125.0,174.0,102.0,100.83,0.31,0.54,151.14,Medium
160.0,224.0,212.0,168.75,0.51,0.75,203.5,Medium
44.0,60.0,59.0,176.25,0.15,0.2,55.1,Medium
84.0,115.0,116.0,181.88,0.16,0.39,105.84,Medium
118.0,79.0,87.0,347.69,0.2,0.39,91.57,Bad
8.0,96.0,132.0,197.42,0.89,0.27,73.79,Medium
98.0,81.0,,,,,,
65.0,155.0,0.0,94.84,1.0,0.3,110.42,Medium
189.0,73.0,235.0,282.96,0.8,0.6,126.15,Good
13.0,,96.0,,,,,
158.0,20.0,58.0,343.48,0.78,0.35,65.59,Bad
234.0,134.0,,,,,,
252.0,74.0,88.0,355.28,0.97,0.64,128.82,Bad
242.0,120.0,215.0,313.28,0.82,0.71,167.31,Medium
1.0,79.0,211.0,217.71,0.99,0.42,70.73,Good
167.0,57.0,1.0,20.24,0.99,0.33,83.51,Bad
233.0,19.0,36.0,355.23,0.85,0.49,84.92,Bad
123.0,252.0,22.0,93.65,0.97,0.54,187.21,Medium
221.0,139.0,23.0,35.15,0.81,0.48,150.29,Medium
,145.0,59.0,,,,,
51.0,183.0,137.0,159.09,0.56,0.46,138.29,Medium
5.0,72.0,170.0,215.64,0.94,0.34,63.14,Medium
96.0,198.0,104.0,124.71,0.47,0.58,156.79,Medium
178.0,88.0,228.0,278.57,0.72,0.62,130.87,Good
161.0,216.0,141.0,104.0,0.49,0.7,191.0,Medium
126.0,184.0,7.0,79.66,0.93,0.37,146.48,Medium
99.0,31.0,74.0,322.06,0.52,0.25,56.23,Medium
81.0,198.0,128.0,144.1,0.51,0.55,155.04,Medium
161.0,17.0,137.0,310.0,0.81,0.35,73.74,Medium
97.0,248.0,158.0,144.24,0.92,0.68,192.59,Medium
128.0,252.0,190.0,150.0,0.95,0.75,207.86,Medium
89.0,5.0,37.0,337.14,0.89,0.18,33.76,Medium
188.0,90.0,194.0,296.54,0.46,0.56,131.16,Good
92.0,79.0,130.0,255.29,0.24,0.41,88.7,Good
173.0,118.0,146.0,329.45,0.25,0.57,137.64,Medium
252.0,89.0,116.0,350.06,0.96,0.67,140.81,Bad
107.0,76.0,,,,,,
172.0,212.0,190.0,147.0,0.32,0.75,197.53,Medium
149.0,162.0,47.0,66.78,0.55,0.41,145.0,Medium
180.0,185.0,63.0,62.46,0.49,0.49,169.6,Medium
119.0,25.0,203.0,271.69,0.78,0.45,73.4,Good
75.0,,88.0,,,,,
185.0,39.0,204.0,293.09,0.68,0.48,101.46,Good
157.0,204.0,181.0,150.64,0.32,0.71,187.32,Medium
188.0,83.0,240.0,280.13,0.84,0.63,132.29,Good
213.0,172.0,63.0,43.6,0.64,0.54,171.83,Medium
16.0,46.0,208.0,230.62,0.86,0.44,55.5,Good
160.0,122.0,99.0,22.62,0.24,0.51,130.74,Bad
114.0,16.0,150.0,283.88,0.81,0.33,60.58,Medium
216.0,215.0,117.0,59.39,0.56,0.65,204.13,Medium
132.0,82.0,109.0,327.6,0.23,0.42,100.03,Medium
139.0,251.0,18.0,88.84,0.97,0.53,190.95,Medium
135.0,255.0,28.0,91.72,1.0,0.55,193.24,Medium
46.0,186.0,211.0,189.09,0.65,0.5,146.99,Good
,240.0,,,,,,
195.0,131.0,69.0,29.52,0.51,0.52,143.07,Bad
,67.0,205.0,,,,,
22.0,59.0,255.0,230.47,1.0,0.54,70.28,Good
,49.0,244.0,,,,,
29.0,99.0,147.0,204.41,0.67,0.35,83.54,Medium
143.0,72.0,133.0,308.45,0.33,0.42,100.18,Medium
3.0,180.0,199.0,185.82,0.97,0.4,129.24,Medium
223.0,60.0,50.0,3.47,0.73,0.54,107.6,Bad
73.0,176.0,84.0,126.41,0.41,0.49,134.72,Medium
103.0,201.0,95.0,115.47,0.5,0.58,159.61,Medium
21.0,218.0,211.0,177.87,0.82,0.47,158.3,Medium
251.0,71.0,159.0,330.67,0.96,0.63,134.85,Bad
72.0,104.0,44.0,92.0,0.41,0.29,87.59,Medium
76.0,196.0,191.0,177.5,0.5,0.53,159.55,Medium
10.0,220.0,208.0,176.57,0.91,0.45,155.84,Medium
192.0,65.0,167.0,311.81,0.5,0.5,114.6,Medium
208.0,118.0,17.0,31.73,0.85,0.44,133.4,Medium
146.0,238.0,171.0,136.3,0.73,0.75,202.85,Medium
153.0,73.0,1.0,28.42,0.99,0.3,88.71,Bad
38.0,168.0,242.0,201.76,0.89,0.55,137.57,Good
126.0,103.0,90.0,21.67,0.17,0.42,108.39,Bad
43.0,,,,,,,
193.0,120.0,174.0,315.62,0.37,0.61,147.98,Medium
108.0,251.0,197.0,157.34,0.95,0.7,202.09,Medium
142.0,211.0,,,,,,
7.0,101.0,169.0,205.19,0.92,0.35,80.65,Medium
22.0,182.0,,,,,,
182.0,51.0,221.0,286.24,0.71,0.53,109.55,Good
54.0,57.0,105.0,236.47,0.32,0.31,61.57,Medium
133.0,175.0,236.0,215.53,0.73,0.72,169.4,Good
82.0,59.0,236.0,247.8,0.82,0.58,86.05,Good
,253.0,239.0,,,,,
161.0,211.0,13.0,75.15,0.88,0.44,173.48,Medium
182.0,61.0,186.0,298.08,0.51,0.48,111.43,Good
132.0,243.0,,,,,,
39.0,,206.0,,,,,
137.0,60.0,141.0,297.04,0.4,0.39,92.26,Medium
167.0,185.0,62.0,68.78,0.5,0.48,165.6,Medium
186.0,95.0,127.0,338.9,0.4,0.55,125.86,Bad
166.0,238.0,166.0,120.0,0.68,0.79,208.26,Good
162.0,75.0,246.0,270.53,0.9,0.63,120.51,Good
183.0,155.0,244.0,258.88,0.8,0.78,173.52,Good
118.0,60.0,64.0,355.86,0.33,0.35,77.8,Bad
135.0,187.0,66.0,85.79,0.48,0.5,157.66,Medium
48.0,87.0,18.0,93.91,0.66,0.21,67.47,Medium
213.0,211.0,4.0,59.43,0.96,0.43,188.0,Medium
211.0,254.0,154.0,85.8,0.98,0.8,229.74,Good
190.0,190.0,29.0,60.0,0.74,0.43,171.65,Medium
241.0,26.0,50.0,353.3,0.88,0.52,93.02,Bad
122.0,138.0,75.0,75.24,0.3,0.42,126.03,Medium
107.0,130.0,95.0,99.43,0.16,0.44,119.13,Medium
1.0,205.0,20.0,125.59,0.99,0.4,122.91,Medium
143.0,211.0,207.0,176.47,0.44,0.69,190.21,Medium
22.0,48.0,69.0,206.81,0.52,0.18,42.62,Medium
148.0,69.0,119.0,322.03,0.36,0.43,98.32,Medium
126.0,252.0,102.0,110.4,0.96,0.69,197.23,Medium
203.0,136.0,188.0,313.43,0.39,0.66,161.96,Medium
76.0,38.0,18.0,20.69,0.62,0.18,47.08,Medium
,235.0,209.0,,,,,
216.0,120.0,215.0,300.62,0.55,0.66,159.53,Medium
208.0,174.0,46.0,47.41,0.64,0.5,169.57,Medium
23.0,205.0,67.0,134.51,0.8,0.45,134.85,Medium
52.0,17.0,99.0,265.61,0.71,0.23,36.81,Medium
140.0,210.0,196.0,168.0,0.44,0.69,187.47,Medium
58.0,103.0,28.0,96.0,0.57,0.26,81.0,Medium
76.0,242.0,54.0,112.98,0.88,0.58,170.93,Medium
57.0,70.0,145.0,231.14,0.44,0.4,74.66,Medium
39.0,167.0,249.0,203.43,0.95,0.56,138.08,Good
67.0,74.0,,,,,,
67.0,89.0,,,,,,
1.0,115.0,157.0,196.15,0.99,0.31,85.7,Medium
32.0,,,,,,,
,,85.0,,,,,
161.0,145.0,183.0,265.26,0.21,0.64,154.12,Good
237.0,80.0,216.0,308.03,0.81,0.62,142.45,Medium
120.0,192.0,141.0,137.5,0.36,0.61,164.66,Medium
5.0,,114.0,,,,,
81.0,216.0,96.0,126.67,0.63,0.58,161.95,Medium
164.0,255.0,227.0,161.54,1.0,0.82,224.6,Good
248.0,155.0,173.0,348.39,0.87,0.79,184.86,Good
,61.0,,,,,,
98.0,207.0,16.0,94.24,0.86,0.44,152.63,Medium
,,202.0,,,,,
241.0,,57.0,,,,,
221.0,132.0,15.0,34.08,0.87,0.46,145.27,Medium
100.0,227.0,54.0,104.05,0.76,0.55,169.31,Medium
73.0,237.0,68.0,118.22,0.82,0.6,168.7,Medium
164.0,91.0,,,,,,
,122.0,69.0,,,,,
,247.0,161.0,,,,,
212.0,66.0,6.0,17.48,0.94,0.43,102.81,Bad
58.0,193.0,46.0,115.1,0.62,0.47,135.88,Medium
241.0,27.0,63.0,349.91,0.88,0.53,95.09,Bad
,189.0,113.0,,,,,
,150.0,121.0,,,,,
135.0,,125.0,,,,,
237.0,,111.0,,,,,
244.0,225.0,27.0,54.75,0.91,0.53,208.11,Medium
60.0,150.0,214.0,204.94,0.65,0.54,130.39,Good
254.0,137.0,180.0,337.95,0.98,0.77,176.89,Good
209.0,24.0,87.0,339.57,0.79,0.46,86.5,Bad
185.0,38.0,28.0,3.82,0.74,0.42,80.81,Bad
136.0,232.0,44.0,90.64,0.8,0.54,181.86,Medium
20.0,52.0,211.0,229.95,0.83,0.45,60.56,Good
126.0,252.0,38.0,95.33,0.97,0.57,189.93,Medium
250.0,13.0,130.0,330.38,0.96,0.52,97.2,Bad
157.0,69.0,,,,,,
149.0,206.0,152.0,123.16,0.37,0.7,182.8,Medium
106.0,220.0,86.0,111.04,0.66,0.6,170.64,Medium
21.0,134.0,59.0,140.18,0.73,0.3,91.66,Medium
187.0,128.0,133.0,354.92,0.3,0.62,146.21,Bad
226.0,10.0,155.0,319.72,0.92,0.46,91.11,Medium
35.0,234.0,227.0,177.89,0.83,0.53,173.7,Medium
230.0,90.0,239.0,296.38,0.82,0.65,148.85,Good
182.0,,196.0,,,,,
183.0,59.0,87.0,346.45,0.51,0.47,99.27,Bad
91.0,123.0,114.0,163.12,0.15,0.42,112.41,Medium
51.0,234.0,36.0,115.45,0.82,0.53,156.71,Medium
80.0,91.0,98.0,203.33,0.1,0.35,88.51,Medium
139.0,215.0,163.0,138.95,0.49,0.69,186.35,Medium
41.0,32.0,230.0,242.73,0.8,0.51,57.26,Good
120.0,252.0,156.0,136.36,0.96,0.73,201.59,Medium
123.0,217.0,85.0,102.73,0.63,0.59,173.85,Medium
6.0,,236.0,,,,,
152.0,210.0,128.0,102.44,0.48,0.66,183.31,Medium
80.0,187.0,111.0,137.38,0.44,0.52,146.34,Medium
232.0,197.0,18.0,50.19,0.86,0.49,187.06,Medium
238.0,215.0,212.0,6.92,0.43,0.88,221.53,Good
170.0,62.0,163.0,303.89,0.47,0.45,105.81,Medium
110.0,63.0,32.0,23.85,0.55,0.28,73.52,Bad
249.0,5.0,115.0,332.95,0.96,0.5,90.5,Bad
3.0,211.0,55.0,135.0,0.97,0.42,131.02,Medium
69.0,160.0,252.0,210.16,0.97,0.63,143.28,Good
223.0,48.0,253.0,291.22,0.98,0.59,123.69,Good
155.0,255.0,33.0,87.03,1.0,0.56,199.79,Medium
237.0,143.0,114.0,14.15,0.77,0.69,167.8,Bad
233.0,248.0,243.0,160.0,0.52,0.94,242.94,Good
31.0,87.0,208.0,221.02,0.74,0.47,84.05,Good
253.0,228.0,212.0,23.41,0.91,0.91,233.65,Good
105.0,124.0,,,,,,
53.0,125.0,10.0,97.57,0.85,0.26,90.36,Medium
239.0,216.0,148.0,44.84,0.74,0.76,215.12,Good
124.0,145.0,54.0,73.85,0.46,0.39,128.35,Medium
142.0,34.0,156.0,293.11,0.64,0.37,80.2,Medium
22.0,22.0,140.0,240.0,0.73,0.32,35.45,Medium
80.0,15.0,40.0,336.92,0.68,0.19,37.28,Medium
10.0,81.0,252.0,222.4,0.98,0.51,79.27,Good
24.0,183.0,82.0,141.89,0.77,0.41,123.94,Medium
193.0,111.0,125.0,349.76,0.4,0.6,137.11,Bad
195.0,132.0,166.0,327.62,0.34,0.64,154.71,Medium
22.0,117.0,75.0,153.47,0.68,0.27,83.81,Medium
242.0,199.0,148.0,32.55,0.78,0.76,206.04,Good
217.0,142.0,32.0,35.68,0.74,0.49,151.88,Medium
149.0,246.0,74.0,93.84,0.91,0.63,197.39,Medium
201.0,236.0,70.0,72.65,0.81,0.6,206.61,Medium
190.0,53.0,125.0,328.47,0.56,0.48,102.17,Medium
78.0,68.0,215.0,244.08,0.65,0.55,87.75,Good
90.0,213.0,180.0,163.9,0.59,0.59,172.46,Medium
187.0,221.0,33.0,70.85,0.74,0.5,189.4,Medium
165.0,63.0,45.0,9.0,0.57,0.41,91.45,Bad
200.0,117.0,204.0,297.24,0.46,0.63,151.73,Good
119.0,158.0,156.0,176.92,0.17,0.54,146.11,Medium
124.0,135.0,191.0,230.15,0.34,0.62,138.09,Good
182.0,68.0,,,,,,
201.0,166.0,244.0,266.92,0.78,0.8,185.36,Good
187.0,205.0,200.0,163.33,0.15,0.77,199.05,Good
232.0,242.0,244.0,190.0,0.35,0.93,239.24,Good
216.0,49.0,120.0,334.49,0.68,0.52,107.03,Bad
23.0,181.0,240.0,196.31,0.88,0.52,140.48,Good
58.0,138.0,52.0,115.81,0.45,0.37,104.28,Medium
,183.0,33.0,,,,,
150.0,143.0,79.0,54.08,0.31,0.45,137.8,Medium
149.0,156.0,22.0,63.13,0.75,0.35,138.63,Medium
,72.0,233.0,,,,,
67.0,185.0,35.0,107.2,0.68,0.43,132.62,Medium
103.0,67.0,252.0,251.68,0.97,0.63,98.85,Good
101.0,,79.0,,,,,
150.0,38.0,227.0,275.56,0.77,0.52,93.03,Good
222.0,26.0,78.0,344.08,0.79,0.49,90.53,Bad
14.0,229.0,120.0,149.58,0.88,0.48,152.29,Medium
174.0,211.0,104.0,80.75,0.55,0.62,187.74,Medium
,219.0,211.0,,,,,
175.0,145.0,207.0,269.03,0.39,0.69,161.04,Good
176.0,75.0,84.0,354.65,0.4,0.49,106.22,Bad
95.0,16.0,175.0,269.81,0.83,0.37,57.75,Medium
109.0,143.0,54.0,82.92,0.45,0.39,122.69,Medium
151.0,239.0,24.0,84.56,0.87,0.52,188.18,Medium
251.0,182.0,6.0,43.1,0.97,0.5,182.57,Medium
163.0,215.0,241.0,200.0,0.74,0.79,202.42,Good
138.0,120.0,32.0,49.81,0.62,0.33,115.35,Medium
223.0,,32.0,,,,,
178.0,82.0,223.0,280.85,0.69,0.6,126.78,Good
152.0,254.0,0.0,84.09,1.0,0.5,194.55,Medium
58.0,92.0,71.0,142.94,0.23,0.29,79.44,Medium
1.0,79.0,37.0,147.69,0.98,0.16,50.89,Medium
99.0,124.0,196.0,224.54,0.45,0.58,124.73,Good
211.0,253.0,,,,,,
63.0,108.0,94.0,161.33,0.26,0.34,92.95,Medium
237.0,65.0,48.0,5.4,0.84,0.56,114.49,Bad
238.0,235.0,47.0,59.06,0.85,0.56,214.46,Medium
46.0,18.0,66.0,275.0,0.57,0.16,31.84,Medium
103.0,253.0,200.0,158.8,0.97,0.7,202.11,Medium
,165.0,107.0,,,,,
183.0,206.0,,,,,,
248.0,9.0,50.0,349.71,0.94,0.5,85.14,Bad
46.0,155.0,0.0,102.19,1.0,0.3,104.74,Medium
188.0,39.0,131.0,322.95,0.66,0.45,94.04,Medium
120.0,65.0,30.0,23.33,0.6,0.29,77.45,Bad
169.0,154.0,56.0,52.04,0.5,0.44,147.31,Medium
82.0,88.0,207.0,237.12,0.57,0.57,99.77,Good
95.0,57.0,200.0,255.94,0.57,0.5,84.66,Good
3.0,159.0,250.0,202.11,0.98,0.5,122.73,Good
66.0,183.0,212.0,191.92,0.63,0.55,151.32,Good
74.0,140.0,181.0,202.99,0.42,0.5,124.94,Good
1.0,186.0,153.0,169.3,0.99,0.37,126.92,Medium
182.0,247.0,111.0,88.68,0.89,0.7,212.06,Medium
47.0,194.0,34.0,115.13,0.7,0.45,131.81,Medium
12.0,202.0,28.0,125.05,0.89,0.42,125.35,Medium
192.0,0.0,169.0,307.19,1.0,0.38,76.67,Medium
42.0,48.0,85.0,231.63,0.34,0.25,50.42,Medium
120.0,221.0,86.0,104.89,0.67,0.6,175.41,Medium
125.0,96.0,143.0,277.02,0.2,0.47,110.03,Good
148.0,203.0,222.0,195.41,0.53,0.73,188.72,Good
11.0,238.0,125.0,150.13,0.91,0.49,157.24,Medium
43.0,206.0,150.0,159.39,0.65,0.49,150.88,Medium
9.0,242.0,149.0,156.05,0.93,0.49,161.73,Medium
175.0,108.0,239.0,270.69,0.8,0.68,142.97,Good
117.0,221.0,88.0,106.92,0.66,0.61,174.74,Medium
77.0,175.0,58.0,110.26,0.5,0.46,132.36,Medium
185.0,237.0,90.0,81.22,0.8,0.64,204.69,Medium
4.0,46.0,203.0,227.34,0.96,0.41,51.34,Good
74.0,40.0,183.0,254.27,0.64,0.44,66.47,Good
163.0,253.0,212.0,152.67,0.96,0.82,221.42,Good
115.0,72.0,28.0,30.34,0.61,0.28,79.84,Medium
146.0,83.0,61.0,15.53,0.41,0.41,99.33,Bad
71.0,164.0,114.0,147.74,0.4,0.46,130.49,Medium
,116.0,91.0,,,,,
72.0,234.0,221.0,175.19,0.79,0.6,184.08,Medium
215.0,165.0,198.0,320.4,0.38,0.75,183.71,Medium
66.0,174.0,214.0,196.22,0.64,0.55,146.27,Good
173.0,38.0,,,,,,
