R,G,B,H,S,L,Brightness,Target
118.0,16.0,82.0,321.18,0.76,0.26,54.02,Medium
128.0,,47.0,,,,,
240.0,170.0,199.0,335.14,0.7,0.8,194.24,Good
37.0,59.0,211.0,232.41,0.7,0.49,69.75,Good
177.0,201.0,121.0,78.0,0.43,0.63,184.7,Medium
33.0,31.0,202.0,240.7,0.73,0.46,51.09,Good
232.0,204.0,118.0,45.26,0.71,0.69,202.57,Medium
82.0,,64.0,,,,,
172.0,245.0,184.0,129.86,0.78,0.82,216.22,Good
36.0,84.0,106.0,198.86,0.49,0.28,72.16,Medium
83.0,139.0,174.0,203.08,0.36,0.5,126.25,Good
43.0,3.0,118.0,260.87,0.95,0.24,28.07,Medium
165.0,197.0,35.0,71.85,0.7,0.45,168.96,Medium
27.0,238.0,189.0,166.07,0.86,0.52,169.32,Medium
235.0,208.0,18.0,52.53,0.86,0.5,194.41,Medium
251.0,147.0,35.0,31.11,0.96,0.56,165.33,Medium
1.0,93.0,11.0,126.52,0.98,0.18,56.14,Medium
52.0,255.0,78.0,127.68,1.0,0.6,174.12,Medium
149.0,97.0,80.0,14.78,0.3,0.45,110.61,Bad
235.0,197.0,128.0,38.69,0.73,0.71,200.5,Medium
189.0,,89.0,,,,,
66.0,8.0,186.0,259.55,0.92,0.38,45.63,Medium
205.0,140.0,141.0,359.08,0.39,0.68,159.55,Bad
126.0,101.0,0.0,48.1,1.0,0.25,96.96,Medium
248.0,60.0,243.0,301.6,0.93,0.6,137.07,Medium
250.0,90.0,205.0,316.88,0.94,0.67,150.95,Medium
217.0,65.0,,,,,,
241.0,172.0,132.0,22.02,0.8,0.73,188.07,Bad
112.0,77.0,254.0,251.86,0.99,0.65,107.64,Good
184.0,144.0,249.0,262.86,0.9,0.77,167.93,Good
193.0,122.0,118.0,3.2,0.38,0.61,142.77,Bad
,40.0,13.0,,,,,
149.0,150.0,108.0,61.43,0.17,0.51,144.91,Medium
124.0,167.0,,,,,,
6.0,159.0,217.0,196.49,0.95,0.44,119.86,Good
255.0,88.0,84.0,1.4,1.0,0.66,137.48,Bad
182.0,228.0,112.0,83.79,0.68,0.67,201.02,Medium
160.0,10.0,82.0,331.2,0.88,0.33,63.06,Bad
26.0,3.0,23.0,307.83,0.79,0.06,12.16,Bad
47.0,25.0,216.0,246.91,0.79,0.47,53.35,Good
,,80.0,,,,,
146.0,43.0,26.0,8.5,0.7,0.34,71.86,Bad
184.0,151.0,177.0,312.73,0.19,0.66,163.83,Medium
163.0,118.0,171.0,290.94,0.24,0.57,137.5,Good
164.0,,52.0,,,,,
61.0,172.0,127.0,155.68,0.48,0.46,133.68,Medium
35.0,243.0,119.0,144.23,0.9,0.55,166.67,Medium
,75.0,145.0,,,,,
14.0,32.0,173.0,233.21,0.85,0.37,42.69,Medium
153.0,186.0,104.0,84.15,0.37,0.57,166.78,Medium
192.0,19.0,156.0,312.49,0.82,0.41,86.34,Medium
242.0,241.0,252.0,245.45,0.65,0.97,242.55,Good
39.0,35.0,,,,,,
66.0,132.0,84.0,136.36,0.33,0.39,106.79,Medium
35.0,173.0,81.0,140.0,0.66,0.41,121.25,Medium
50.0,236.0,97.0,135.16,0.83,0.56,164.54,Medium
51.0,248.0,249.0,180.3,0.94,0.59,189.21,Good
150.0,185.0,6.0,71.73,0.94,0.37,154.13,Medium
16.0,254.0,32.0,124.03,0.99,0.53,157.53,Medium
102.0,254.0,32.0,101.08,0.99,0.56,183.24,Medium
84.0,207.0,103.0,129.27,0.56,0.57,158.37,Medium
253.0,143.0,171.0,344.73,0.96,0.78,179.08,Good
225.0,216.0,106.0,55.46,0.66,0.65,206.15,Medium
181.0,102.0,255.0,270.98,1.0,0.7,143.06,Good
175.0,223.0,136.0,93.1,0.58,0.7,198.73,Medium
208.0,28.0,154.0,318.0,0.76,0.46,96.18,Medium
142.0,226.0,210.0,168.57,0.59,0.72,199.06,Medium
35.0,13.0,44.0,282.58,0.54,0.11,23.11,Bad
242.0,208.0,152.0,37.33,0.78,0.77,211.78,Good
146.0,158.0,10.0,64.86,0.88,0.33,137.54,Medium
63.0,147.0,126.0,165.0,0.4,0.41,119.49,Medium
229.0,,179.0,,,,,
81.0,59.0,200.0,249.36,0.56,0.51,81.65,Good
176.0,209.0,65.0,73.75,0.61,0.54,182.72,Medium
249.0,164.0,47.0,34.75,0.94,0.58,176.08,Medium
117.0,,84.0,,,,,
65.0,40.0,110.0,261.43,0.47,0.29,55.45,Medium
,136.0,7.0,,,,,
138.0,222.0,166.0,140.0,0.56,0.71,190.5,Medium
22.0,153.0,13.0,116.14,0.84,0.33,97.87,Medium
237.0,195.0,198.0,355.71,0.54,0.85,207.9,Good
55.0,42.0,54.0,304.62,0.13,0.19,47.26,Medium
13.0,86.0,195.0,215.93,0.87,0.41,76.6,Good
176.0,175.0,69.0,59.44,0.44,0.48,163.22,Medium
160.0,137.0,233.0,254.38,0.69,0.73,154.82,Good
70.0,212.0,130.0,145.35,0.62,0.55,160.19,Medium
153.0,116.0,145.0,312.97,0.15,0.53,130.37,Medium
67.0,110.0,165.0,213.67,0.42,0.45,103.41,Good
138.0,62.0,220.0,268.86,0.69,0.55,102.74,Good
217.0,20.0,120.0,329.54,0.83,0.46,90.3,Medium
139.0,,212.0,,,,,
80.0,10.0,80.0,300.0,0.78,0.18,38.91,Medium
114.0,253.0,220.0,165.76,0.97,0.72,207.68,Medium
222.0,245.0,32.0,66.48,0.91,0.54,213.84,Medium
169.0,53.0,133.0,318.62,0.52,0.44,96.8,Medium
162.0,182.0,38.0,68.33,0.65,0.43,159.6,Medium
113.0,196.0,,,,,,
101.0,223.0,190.0,163.77,0.66,0.64,182.76,Medium
149.0,250.0,28.0,87.3,0.96,0.55,194.49,Medium
89.0,18.0,82.0,305.92,0.66,0.21,46.52,Medium
29.0,233.0,132.0,150.29,0.82,0.51,160.49,Medium
,15.0,202.0,,,,,
238.0,118.0,52.0,21.29,0.85,0.57,146.36,Bad
70.0,171.0,242.0,204.77,0.87,0.61,148.89,Good
82.0,,114.0,,,,,
53.0,31.0,166.0,249.78,0.69,0.39,52.97,Medium
37.0,84.0,238.0,225.97,0.86,0.54,87.5,Good
154.0,,87.0,,,,,
80.0,127.0,107.0,154.47,0.23,0.41,110.67,Medium
41.0,56.0,80.0,216.92,0.32,0.24,54.25,Medium
79.0,143.0,81.0,121.88,0.29,0.44,116.8,Medium
95.0,178.0,20.0,91.52,0.8,0.39,135.17,Medium
70.0,227.0,52.0,113.83,0.76,0.55,160.11,Medium
240.0,43.0,197.0,313.1,0.87,0.55,119.46,Medium
132.0,139.0,27.0,63.75,0.67,0.33,124.14,Medium
205.0,185.0,164.0,30.73,0.29,0.72,188.59,Medium
84.0,95.0,67.0,83.57,0.17,0.32,88.52,Medium
152.0,217.0,240.0,195.68,0.75,0.77,200.19,Good
7.0,37.0,203.0,230.82,0.93,0.41,46.95,Good
244.0,119.0,167.0,336.96,0.85,0.71,161.85,Bad
215.0,113.0,181.0,320.0,0.56,0.64,151.25,Medium
187.0,109.0,153.0,326.15,0.36,0.58,137.34,Medium
20.0,251.0,,,,,,
222.0,,107.0,,,,,
,40.0,254.0,,,,,
238.0,206.0,211.0,350.63,0.48,0.87,216.14,Good
22.0,221.0,217.0,178.79,0.82,0.48,161.04,Medium
96.0,33.0,156.0,270.73,0.65,0.37,65.86,Medium
205.0,184.0,20.0,53.19,0.82,0.44,171.58,Medium
,177.0,215.0,,,,,
98.0,67.0,104.0,290.27,0.22,0.34,80.49,Medium
223.0,180.0,148.0,25.6,0.54,0.73,189.21,Bad
12.0,215.0,162.0,164.33,0.89,0.45,148.26,Medium
45.0,68.0,157.0,227.68,0.55,0.4,71.27,Medium
190.0,212.0,214.0,185.0,0.23,0.79,205.65,Good
224.0,106.0,32.0,23.13,0.76,0.5,132.85,Bad
222.0,213.0,232.0,268.42,0.29,0.87,217.86,Good
19.0,37.0,209.0,234.32,0.83,0.45,51.23,Good
80.0,170.0,,,,,,
74.0,133.0,99.0,145.42,0.29,0.41,111.48,Medium
181.0,236.0,90.0,82.6,0.79,0.64,202.91,Medium
67.0,201.0,232.0,191.27,0.78,0.59,164.47,Good
180.0,158.0,153.0,11.11,0.15,0.65,164.01,Bad
238.0,30.0,176.0,317.88,0.86,0.53,108.84,Medium
10.0,11.0,,,,,,
40.0,,210.0,,,,,
94.0,35.0,2.0,21.52,0.96,0.19,48.88,Medium
250.0,114.0,7.0,26.42,0.96,0.5,142.47,Bad
186.0,111.0,231.0,277.5,0.71,0.67,147.1,Good
196.0,14.0,216.0,294.06,0.88,0.45,91.45,Good
232.0,147.0,57.0,30.86,0.79,0.57,162.15,Medium
172.0,27.0,94.0,332.28,0.73,0.39,77.99,Bad
154.0,20.0,58.0,342.99,0.77,0.34,64.4,Bad
242.0,167.0,152.0,10.0,0.78,0.77,187.72,Good
,116.0,142.0,,,,,
77.0,,237.0,,,,,
135.0,34.0,215.0,273.48,0.73,0.49,84.83,Good
16.0,23.0,,,,,,
,66.0,76.0,,,,,
138.0,156.0,155.0,176.67,0.08,0.58,150.5,Medium
136.0,193.0,185.0,171.58,0.31,0.65,175.04,Medium
135.0,100.0,34.0,39.21,0.6,0.33,102.94,Medium
76.0,39.0,42.0,355.14,0.32,0.23,50.41,Bad
75.0,81.0,19.0,65.81,0.62,0.2,72.14,Medium
237.0,96.0,179.0,324.68,0.8,0.65,147.62,Medium
228.0,222.0,25.0,58.23,0.8,0.5,201.34,Medium
89.0,72.0,224.0,246.71,0.71,0.58,94.41,Good
196.0,125.0,4.0,37.81,0.96,0.39,132.43,Medium
86.0,116.0,38.0,83.08,0.51,0.3,98.14,Medium
15.0,60.0,39.0,152.0,0.6,0.15,44.15,Medium
50.0,65.0,111.0,225.25,0.38,0.32,65.76,Medium
,239.0,199.0,,,,,
,122.0,30.0,,,,,
69.0,71.0,126.0,237.89,0.29,0.38,76.67,Medium
57.0,80.0,85.0,190.71,0.2,0.28,73.69,Medium
164.0,161.0,7.0,58.85,0.92,0.34,144.34,Medium
3.0,131.0,97.0,164.06,0.96,0.26,88.85,Medium
21.0,253.0,240.0,176.64,0.98,0.54,182.15,Medium
252.0,12.0,43.0,352.25,0.98,0.52,87.29,Bad
,140.0,192.0,,,,,
217.0,133.0,138.0,356.43,0.52,0.69,158.69,Bad
158.0,136.0,170.0,278.82,0.17,0.6,146.45,Good
180.0,125.0,128.0,356.73,0.27,0.6,141.79,Bad
203.0,26.0,218.0,295.31,0.79,0.48,100.81,Good
28.0,193.0,184.0,176.73,0.75,0.43,142.64,Medium
116.0,255.0,193.0,153.24,1.0,0.73,206.37,Medium
76.0,174.0,87.0,126.73,0.39,0.49,134.78,Medium
31.0,71.0,70.0,178.5,0.39,0.2,58.93,Medium
156.0,253.0,158.0,121.24,0.96,0.8,213.17,Good
143.0,181.0,,,,,,
68.0,222.0,232.0,183.66,0.78,0.59,177.09,Good
,155.0,35.0,,,,,
25.0,50.0,,,,,,
57.0,137.0,111.0,160.5,0.41,0.38,110.12,Medium
198.0,195.0,239.0,244.09,0.58,0.85,200.91,Good
179.0,130.0,175.0,304.9,0.24,0.61,149.78,Medium
86.0,64.0,121.0,263.16,0.31,0.36,77.08,Medium
96.0,8.0,216.0,265.38,0.93,0.44,58.02,Good
202.0,244.0,185.0,102.71,0.73,0.84,224.72,Good
47.0,24.0,184.0,248.62,0.77,0.41,49.12,Good
205.0,87.0,172.0,316.78,0.54,0.57,131.97,Medium
40.0,197.0,201.0,181.49,0.67,0.47,150.51,Good
117.0,101.0,243.0,246.76,0.86,0.67,121.97,Good
33.0,145.0,153.0,184.0,0.65,0.36,112.42,Medium
192.0,107.0,112.0,356.47,0.4,0.59,132.99,Bad
255.0,31.0,103.0,340.71,1.0,0.56,106.18,Bad
251.0,10.0,201.0,312.45,0.97,0.51,103.83,Medium
138.0,135.0,207.0,242.5,0.43,0.67,144.1,Good
166.0,204.0,156.0,107.5,0.32,0.71,187.17,Medium
151.0,76.0,75.0,0.79,0.34,0.44,98.31,Bad
25.0,185.0,11.0,115.17,0.89,0.38,117.32,Medium
,,172.0,,,,,
,28.0,242.0,,,,,
195.0,175.0,239.0,258.75,0.67,0.81,188.28,Good
87.0,137.0,106.0,142.8,0.22,0.44,118.52,Medium
227.0,126.0,94.0,14.44,0.7,0.63,152.55,Bad
22.0,104.0,121.0,190.3,0.69,0.28,81.42,Medium
167.0,101.0,159.0,307.27,0.27,0.53,127.35,Medium
152.0,211.0,207.0,175.93,0.4,0.71,192.9,Medium
36.0,198.0,72.0,133.33,0.69,0.46,135.2,Medium
89.0,,111.0,,,,,
114.0,51.0,146.0,279.79,0.48,0.39,80.67,Medium
2.0,51.0,83.0,203.7,0.95,0.17,40.0,Medium
144.0,18.0,22.0,358.1,0.78,0.32,56.13,Bad
53.0,213.0,102.0,138.38,0.66,0.52,152.51,Medium
27.0,164.0,,,,,,
117.0,141.0,47.0,75.32,0.5,0.37,123.11,Medium
190.0,143.0,75.0,35.48,0.47,0.52,149.3,Medium
225.0,30.0,47.0,354.77,0.76,0.5,90.24,Bad
63.0,120.0,4.0,89.48,0.94,0.24,89.73,Medium
183.0,239.0,46.0,77.41,0.86,0.56,200.25,Medium
79.0,75.0,141.0,243.64,0.31,0.42,83.72,Good
118.0,63.0,80.0,341.45,0.3,0.35,81.38,Bad
237.0,15.0,212.0,306.76,0.88,0.49,103.84,Medium
232.0,51.0,150.0,327.18,0.8,0.55,116.41,Medium
142.0,126.0,113.0,26.9,0.11,0.5,129.3,Bad
185.0,35.0,119.0,326.4,0.68,0.43,89.43,Medium
212.0,199.0,148.0,47.81,0.43,0.71,197.07,Medium
126.0,134.0,142.0,210.0,0.07,0.53,132.52,Good
158.0,55.0,121.0,321.55,0.48,0.42,93.32,Medium
35.0,160.0,50.0,127.2,0.64,0.38,110.08,Medium
67.0,233.0,178.0,160.12,0.79,0.59,177.1,Medium
41.0,88.0,,,,,,
140.0,187.0,83.0,87.12,0.43,0.53,161.09,Medium
192.0,16.0,196.0,298.67,0.85,0.42,89.14,Good
231.0,225.0,114.0,56.92,0.71,0.68,214.14,Medium
95.0,158.0,224.0,210.7,0.68,0.63,146.69,Good
188.0,71.0,15.0,19.42,0.85,0.4,99.6,Bad
110.0,47.0,29.0,13.33,0.58,0.27,63.78,Bad
109.0,109.0,62.0,60.0,0.27,0.34,103.64,Medium
168.0,216.0,92.0,83.23,0.61,0.6,187.51,Medium
169.0,101.0,135.0,330.0,0.28,0.53,125.21,Medium
207.0,100.0,237.0,286.86,0.79,0.66,147.61,Good
114.0,94.0,11.0,48.35,0.82,0.25,90.52,Medium
198.0,121.0,115.0,4.34,0.42,0.61,143.34,Bad
158.0,232.0,121.0,100.0,0.71,0.69,197.22,Medium
141.0,92.0,83.0,9.31,0.26,0.44,105.62,Bad
198.0,13.0,105.0,330.16,0.88,0.41,78.8,Bad
51.0,210.0,76.0,129.43,0.64,0.51,147.18,Medium
246.0,88.0,236.0,303.8,0.9,0.65,152.11,Medium
240.0,190.0,171.0,16.52,0.7,0.81,202.78,Good
41.0,75.0,61.0,155.29,0.29,0.23,63.24,Medium
113.0,235.0,238.0,181.44,0.79,0.69,198.86,Good
243.0,52.0,95.0,346.49,0.89,0.58,114.01,Bad
199.0,72.0,,,,,,
190.0,71.0,28.0,15.93,0.74,0.43,101.68,Bad
170.0,254.0,238.0,168.57,0.98,0.83,227.06,Good
193.0,53.0,,,,,,
96.0,116.0,204.0,228.89,0.51,0.59,120.05,Good
172.0,105.0,148.0,321.49,0.29,0.54,129.94,Medium
,224.0,,,,,,
150.0,216.0,210.0,174.55,0.46,0.72,195.58,Medium
249.0,140.0,148.0,355.6,0.9,0.76,173.5,Good
183.0,103.0,94.0,6.07,0.38,0.54,125.89,Bad
24.0,244.0,145.0,153.0,0.91,0.53,166.93,Medium
71.0,208.0,57.0,114.44,0.62,0.52,149.82,Medium
191.0,225.0,95.0,75.69,0.68,0.63,200.01,Medium
204.0,251.0,245.0,172.34,0.85,0.89,236.26,Good
71.0,195.0,137.0,151.94,0.51,0.52,151.31,Medium
70.0,141.0,148.0,185.38,0.36,0.43,120.57,Good
113.0,241.0,162.0,142.97,0.82,0.69,193.72,Medium
97.0,244.0,70.0,110.69,0.89,0.62,180.21,Medium
186.0,227.0,83.0,77.08,0.72,0.61,198.32,Medium
,81.0,229.0,,,,,
163.0,51.0,249.0,273.94,0.94,0.59,107.06,Good
35.0,168.0,62.0,132.18,0.66,0.4,116.15,Medium
64.0,189.0,240.0,197.39,0.85,0.6,157.44,Good
186.0,89.0,52.0,16.57,0.56,0.47,113.78,Bad
136.0,147.0,67.0,68.25,0.37,0.42,134.59,Medium
152.0,58.0,47.0,6.29,0.53,0.39,84.85,Bad
113.0,,174.0,,,,,
194.0,227.0,183.0,105.0,0.44,0.8,212.12,Good
119.0,193.0,204.0,187.76,0.45,0.63,172.13,Good
229.0,250.0,15.0,65.36,0.96,0.52,216.93,Medium
172.0,9.0,191.0,293.74,0.91,0.39,78.48,Medium
151.0,88.0,76.0,9.6,0.33,0.45,105.47,Bad
33.0,89.0,113.0,198.0,0.55,0.29,74.99,Medium
96.0,119.0,137.0,206.34,0.18,0.46,114.17,Good
3.0,91.0,250.0,218.62,0.98,0.5,82.81,Good
188.0,47.0,31.0,6.11,0.72,0.43,87.33,Bad
,204.0,175.0,,,,,
42.0,143.0,68.0,135.45,0.55,0.36,104.25,Medium
168.0,76.0,71.0,3.09,0.41,0.47,102.94,Bad
51.0,226.0,168.0,160.11,0.75,0.54,167.06,Medium
218.0,29.0,24.0,1.55,0.8,0.47,84.94,Bad
124.0,4.0,34.0,345.0,0.94,0.25,43.3,Bad
55.0,68.0,164.0,232.84,0.5,0.43,75.06,Good
139.0,114.0,63.0,40.26,0.38,0.4,115.66,Medium
129.0,231.0,,,,,,
207.0,16.0,25.0,357.17,0.86,0.44,74.13,Bad
205.0,175.0,86.0,44.87,0.54,0.57,173.82,Medium
0.0,253.0,179.0,162.45,1.0,0.5,168.92,Medium
57.0,29.0,36.0,345.0,0.33,0.17,38.17,Medium
12.0,11.0,115.0,240.58,0.83,0.25,23.16,Medium
158.0,5.0,250.0,277.47,0.96,0.5,78.68,Good
176.0,109.0,159.0,315.22,0.3,0.56,134.73,Medium
92.0,47.0,115.0,279.71,0.42,0.32,68.21,Medium
237.0,70.0,165.0,325.87,0.82,0.6,130.76,Medium
,115.0,90.0,,,,,
83.0,154.0,175.0,193.7,0.37,0.51,135.16,Good
230.0,173.0,255.0,281.71,1.0,0.84,199.39,Good
27.0,145.0,75.0,144.41,0.69,0.34,101.74,Medium
44.0,173.0,11.0,107.78,0.88,0.36,115.96,Medium
238.0,20.0,175.0,317.34,0.87,0.51,102.85,Medium
114.0,,71.0,,,,,
218.0,7.0,220.0,299.44,0.94,0.45,94.37,Good
221.0,,105.0,,,,,
117.0,144.0,7.0,71.82,0.91,0.3,120.31,Medium
9.0,63.0,236.0,225.73,0.93,0.48,66.58,Good
61.0,160.0,146.0,171.52,0.45,0.43,128.8,Medium
96.0,,236.0,,,,,
233.0,61.0,73.0,355.81,0.8,0.58,113.8,Bad
101.0,210.0,193.0,170.64,0.55,0.61,175.47,Medium
71.0,,132.0,,,,,
245.0,60.0,100.0,347.03,0.9,0.6,119.88,Bad
35.0,149.0,27.0,116.07,0.69,0.35,101.01,Medium
228.0,98.0,117.0,351.23,0.71,0.64,139.04,Bad
125.0,109.0,102.0,18.26,0.1,0.45,112.99,Bad
,160.0,97.0,,,,,
74.0,133.0,246.0,219.42,0.91,0.63,128.24,Good
25.0,46.0,101.0,223.42,0.6,0.25,45.99,Medium
102.0,104.0,,,,,,
244.0,140.0,194.0,328.85,0.83,0.75,177.25,Medium
28.0,217.0,120.0,149.21,0.77,0.48,149.43,Medium
139.0,6.0,74.0,329.32,0.92,0.28,53.52,Medium
253.0,63.0,202.0,316.11,0.98,0.62,135.66,Medium
80.0,131.0,97.0,140.0,0.24,0.41,111.88,Medium
227.0,119.0,255.0,287.65,1.0,0.73,166.8,Good
191.0,101.0,45.0,23.01,0.62,0.46,121.53,Bad
42.0,72.0,88.0,200.87,0.35,0.25,64.85,Medium
,29.0,255.0,,,,,
87.0,89.0,,,,,,
69.0,6.0,50.0,318.1,0.84,0.15,29.85,Medium
14.0,95.0,246.0,219.05,0.93,0.51,87.99,Good
243.0,194.0,218.0,330.61,0.67,0.86,211.39,Good
,154.0,231.0,,,,,
25.0,33.0,226.0,237.61,0.8,0.49,52.61,Good
216.0,31.0,177.0,312.65,0.75,0.48,102.96,Medium
177.0,238.0,85.0,83.92,0.82,0.63,202.32,Medium
85.0,247.0,188.0,158.15,0.91,0.65,191.84,Medium
35.0,126.0,8.0,106.27,0.88,0.26,85.34,Medium
242.0,103.0,24.0,21.74,0.89,0.52,135.56,Bad
31.0,105.0,150.0,202.69,0.66,0.35,88.0,Medium
159.0,124.0,143.0,327.43,0.15,0.55,136.63,Medium
179.0,51.0,211.0,288.0,0.65,0.51,107.51,Good
167.0,193.0,59.0,71.64,0.53,0.49,169.95,Medium
183.0,9.0,179.0,301.38,0.91,0.38,80.41,Medium
84.0,218.0,16.0,99.8,0.86,0.46,154.91,Medium
116.0,206.0,52.0,95.06,0.61,0.51,161.53,Medium
157.0,111.0,217.0,266.04,0.58,0.64,136.84,Good
224.0,225.0,71.0,60.39,0.72,0.58,207.14,Medium
177.0,199.0,49.0,68.8,0.6,0.49,175.32,Medium
84.0,205.0,,,,,,
,122.0,251.0,,,,,
74.0,245.0,252.0,182.36,0.97,0.64,194.67,Good
120.0,211.0,230.0,190.36,0.69,0.69,185.96,Good
148.0,29.0,165.0,292.5,0.7,0.38,80.08,Medium
209.0,245.0,205.0,114.0,0.67,0.88,229.68,Good
72.0,152.0,193.0,200.33,0.49,0.52,132.75,Good
100.0,158.0,234.0,214.03,0.76,0.65,149.32,Good
90.0,148.0,212.0,211.48,0.59,0.59,137.95,Good
11.0,1.0,115.0,245.26,0.98,0.23,16.99,Medium
177.0,221.0,135.0,90.7,0.56,0.7,198.04,Medium
97.0,87.0,167.0,247.5,0.31,0.5,99.11,Good
225.0,133.0,37.0,30.64,0.76,0.51,149.56,Medium
12.0,218.0,15.0,120.87,0.9,0.45,133.26,Medium
23.0,131.0,78.0,150.56,0.7,0.3,92.67,Medium
238.0,,252.0,,,,,
255.0,2.0,93.0,338.42,1.0,0.5,88.02,Bad
107.0,61.0,198.0,260.15,0.55,0.51,90.37,Good
215.0,220.0,,,,,,
144.0,111.0,1.0,46.15,0.99,0.28,108.33,Medium
5.0,114.0,104.0,174.5,0.92,0.23,80.27,Medium
41.0,,226.0,,,,,
168.0,37.0,236.0,279.5,0.84,0.54,98.85,Good
62.0,140.0,,,,,,
249.0,208.0,126.0,40.0,0.91,0.74,210.91,Medium
161.0,216.0,58.0,80.89,0.67,0.54,181.54,Medium
76.0,115.0,61.0,103.33,0.31,0.35,97.18,Medium
73.0,62.0,36.0,42.16,0.34,0.21,62.32,Medium
3.0,86.0,239.0,218.9,0.98,0.47,78.62,Good
28.0,136.0,119.0,170.56,0.66,0.32,101.77,Medium
62.0,208.0,240.0,190.79,0.86,0.59,167.99,Good
78.0,166.0,224.0,203.84,0.7,0.59,146.3,Good
123.0,,128.0,,,,,
200.0,213.0,202.0,129.23,0.13,0.81,207.86,Good
145.0,242.0,145.0,120.0,0.79,0.76,201.94,Good
19.0,71.0,18.0,118.87,0.6,0.17,49.41,Medium
140.0,243.0,9.0,86.41,0.93,0.49,185.53,Medium
110.0,,151.0,,,,,
118.0,50.0,86.0,328.24,0.4,0.33,74.44,Medium
47.0,25.0,1.0,31.3,0.96,0.09,28.84,Bad
17.0,68.0,225.0,225.29,0.86,0.47,70.65,Good
58.0,56.0,249.0,240.62,0.94,0.6,78.6,Good
249.0,229.0,167.0,45.37,0.87,0.82,227.91,Good
1.0,62.0,251.0,225.36,0.99,0.49,65.31,Good
246.0,144.0,131.0,6.78,0.86,0.74,173.02,Bad
37.0,24.0,155.0,245.95,0.73,0.35,42.82,Medium
41.0,17.0,185.0,248.57,0.83,0.4,43.33,Medium
51.0,236.0,156.0,154.05,0.83,0.56,171.56,Medium
19.0,143.0,111.0,164.52,0.77,0.32,102.28,Medium
132.0,166.0,76.0,82.67,0.37,0.47,145.57,Medium
141.0,104.0,22.0,41.34,0.73,0.32,105.71,Medium
160.0,35.0,252.0,274.56,0.97,0.56,97.11,Good
124.0,,179.0,,,,,
61.0,154.0,175.0,191.05,0.48,0.46,128.59,Good
66.0,57.0,185.0,244.22,0.53,0.47,74.28,Good
234.0,115.0,117.0,358.99,0.74,0.68,150.81,Bad
236.0,140.0,4.0,35.17,0.97,0.47,153.2,Medium
106.0,41.0,156.0,273.91,0.58,0.39,73.54,Medium
209.0,115.0,186.0,314.68,0.51,0.64,151.2,Medium
77.0,247.0,157.0,148.24,0.91,0.64,185.91,Medium
242.0,6.0,49.0,349.07,0.95,0.49,81.47,Bad
126.0,,178.0,,,,,
173.0,65.0,57.0,4.14,0.5,0.45,96.38,Bad
68.0,15.0,22.0,352.08,0.64,0.16,31.64,Medium
46.0,100.0,175.0,214.88,0.58,0.43,92.4,Good
106.0,89.0,70.0,31.67,0.2,0.35,91.92,Medium
4.0,147.0,52.0,140.14,0.95,0.3,93.41,Medium
66.0,116.0,234.0,222.14,0.8,0.59,114.5,Good
224.0,26.0,235.0,296.84,0.84,0.51,109.03,Good
191.0,39.0,,,,,,
26.0,132.0,133.0,180.56,0.67,0.31,100.42,Medium
,102.0,173.0,,,,,
86.0,117.0,246.0,228.38,0.9,0.65,122.44,Good
209.0,126.0,80.0,21.4,0.58,0.57,145.57,Bad
225.0,227.0,18.0,60.57,0.85,0.48,202.58,Medium
71.0,93.0,252.0,232.71,0.97,0.63,104.55,Good
197.0,99.0,73.0,12.58,0.52,0.53,125.34,Bad
195.0,130.0,210.0,288.75,0.47,0.67,158.56,Good
126.0,219.0,188.0,160.0,0.56,0.68,187.66,Medium
65.0,215.0,,,,,,
202.0,13.0,242.0,289.52,0.9,0.5,95.62,Good
13.0,253.0,5.0,118.06,0.98,0.51,152.97,Medium
240.0,131.0,187.0,329.17,0.78,0.73,169.97,Medium
246.0,117.0,100.0,6.99,0.89,0.68,153.63,Bad
136.0,171.0,50.0,77.36,0.55,0.43,146.74,Medium
44.0,66.0,22.0,90.0,0.5,0.17,54.41,Medium
89.0,56.0,116.0,273.0,0.35,0.34,72.71,Medium
31.0,127.0,147.0,190.34,0.65,0.35,100.58,Medium
201.0,185.0,231.0,260.87,0.49,0.82,195.03,Good
90.0,42.0,13.0,22.6,0.75,0.2,53.05,Medium
67.0,83.0,28.0,77.45,0.5,0.22,71.95,Medium
254.0,216.0,42.0,49.25,0.99,0.58,207.53,Medium
95.0,152.0,38.0,90.0,0.6,0.37,121.96,Medium
63.0,198.0,71.0,123.56,0.54,0.51,143.16,Medium
120.0,168.0,46.0,83.61,0.57,0.42,139.74,Medium
114.0,253.0,91.0,111.48,0.98,0.67,192.97,Medium
189.0,88.0,197.0,295.6,0.48,0.56,130.62,Good
24.0,135.0,130.0,177.3,0.7,0.31,101.24,Medium
,218.0,,,,,,
78.0,156.0,11.0,92.28,0.87,0.33,116.15,Medium
75.0,114.0,240.0,225.82,0.85,0.62,116.7,Good
210.0,223.0,45.0,64.38,0.74,0.53,198.82,Medium
97.0,27.0,131.0,280.38,0.66,0.31,59.79,Medium
73.0,123.0,117.0,172.8,0.26,0.38,107.37,Medium
212.0,30.0,208.0,301.32,0.75,0.47,104.71,Medium
41.0,117.0,58.0,133.42,0.48,0.31,87.55,Medium
,42.0,228.0,,,,,
57.0,183.0,68.0,125.24,0.53,0.47,132.22,Medium
136.0,179.0,91.0,89.32,0.37,0.53,156.11,Medium
